Date,Open,High,Low,Close,Volume,IV,AnalystTargetPrice,AnalystRating
2025-02-03 05:00:00,386.6799926757813,389.1700134277344,374.3599853515625,383.6799926757813,93732100,,420.54633,buy
2025-02-04 05:00:00,382.6300048828125,394.0,381.3999938964844,392.2099914550781,57072200,,420.54633,buy
2025-02-05 05:00:00,387.510009765625,388.3900146484375,375.5299987792969,378.1700134277344,57223300,,420.54633,buy
2025-02-06 05:00:00,373.0299987792969,375.3999938964844,363.1799926757813,374.3200073242188,77918200,,420.54633,buy
2025-02-07 05:00:00,370.1900024414063,380.5499877929688,360.3399963378906,361.6199951171875,70298300,,420.54633,buy
2025-02-10 05:00:00,356.2099914550781,362.7000122070313,350.510009765625,350.7300109863281,77514900,,420.54633,buy
2025-02-11 05:00:00,345.79998779296875,349.3699951171875,325.1000061035156,328.5,118543400,,420.54633,buy
2025-02-12 05:00:00,329.94000244140625,346.3999938964844,329.1199951171875,336.510009765625,105382700,,420.54633,buy
2025-02-13 05:00:00,345.0,358.69000244140625,342.8500061035156,355.94000244140625,89441500,,420.54633,buy
2025-02-14 05:00:00,360.6199951171875,362.0,347.5,355.8399963378906,68277300,,420.54633,buy
2025-02-18 05:00:00,355.010009765625,359.1000061035156,350.0199890136719,354.1099853515625,51631700,,420.54633,buy
2025-02-19 05:00:00,354.0,367.3399963378906,353.6700134277344,360.55999755859375,67094400,,420.54633,buy
2025-02-20 05:00:00,361.510009765625,362.2999877929688,348.0,354.3999938964844,45965400,,420.54633,buy
2025-02-21 05:00:00,353.44000244140625,354.9800109863281,334.4200134277344,337.79998779296875,74058600,,420.54633,buy
2025-02-24 05:00:00,338.1400146484375,342.3999938964844,324.70001220703125,330.5299987792969,76052300,,420.54633,buy
2025-02-25 05:00:00,327.0199890136719,328.8900146484375,297.25,302.79998779296875,134228800,,420.54633,buy
2025-02-26 05:00:00,303.7099914550781,309.0,288.0400085449219,290.79998779296875,100118300,,420.54633,buy
2025-02-27 05:00:00,291.1600036621094,297.2300109863281,280.8800048828125,281.95001220703125,101748200,,420.54633,buy
2025-02-28 05:00:00,279.5,293.8800048828125,273.6000061035156,292.9800109863281,115697000,,420.54633,buy
2025-03-03 05:00:00,300.3399963378906,303.94000244140625,277.29998779296875,284.6499938964844,115551400,,420.54633,buy
2025-03-04 05:00:00,270.92999267578125,284.3500061035156,261.8399963378906,272.0400085449219,126706600,,420.54633,buy
